season,timestamp,charge_mode,charging_1,discharging_1,charging_10,discharging_10,charging_20,discharging_20,charging_30,discharging_30,pv,building,total,price
winter,2021-01-14 02:15:00+00:00,3,0,0,59.4962807961261,0,59.4962807961261,0,389.669992659351,0,0,78.54,468.209992659351,31.42
winter,2021-01-14 02:30:00+00:00,3,0,0,0,0,0,0,100,0,0,77.18,177.18,33.98
winter,2021-01-14 02:45:00+00:00,3,0,0,0,0,0,0,0,0,0,76.94,76.94,39.94
winter,2021-01-14 03:00:00+00:00,3,0,0,93.649992659351,0,93.649992659351,0,393.649992659351,0,0,74.56,468.209992659351,23.16
winter,2021-01-14 03:15:00+00:00,3,0,0,96.549992659351,0,96.549992659351,0,396.549992659351,0,0,71.66,468.209992659351,24.87
winter,2021-01-14 03:30:00+00:00,3,0,0,0,0,0,0,0,0,0,71.5,71.5,41.44
winter,2021-01-14 03:45:00+00:00,3,0,0,0,0,0,0,0,0,0,67.42,67.42,52.55
winter,2021-01-14 04:00:00+00:00,3,0,0,44.1483838749585,0,100.929992659351,0,400.929992659351,0,0,67.28,468.209992659351,27.4
winter,2021-01-14 04:15:00+00:00,3,0,0,0,0,0,0,100,0,0,65.94,165.94,36.5
winter,2021-01-14 04:30:00+00:00,3,0,0,0,0,0,0,0,0,0,61.3,61.3,40.38
winter,2021-01-14 04:45:00+00:00,3,0,0,133.57149777036,0,206.109992659351,0,406.109992659351,0,0,62.1,468.209992659351,24.5
winter,2021-01-14 05:00:00+00:00,3,0,0,97.189992659351,0,97.189992659351,0,397.189992659351,0,0,71.02,468.209992659351,27.38
winter,2021-01-14 05:15:00+00:00,3,0,0,0,0,0,0,59.5939963286912,0,0,71.36,130.953996328691,36.46
winter,2021-01-14 05:30:00+00:00,3,0,0,0,0,0,0,0,0,0,72.8,72.8,49.01
winter,2021-01-14 05:45:00+00:00,3,0,0,0,0,0,0,0,0,0,81.08,81.08,65.15
winter,2021-01-14 06:00:00+00:00,3,0,0,46.5999036633888,0,76.429992659351,0,376.429992659351,0,0,91.78,468.209992659351,-0.08
winter,2021-01-14 06:15:00+00:00,3,0,0,100,0,100,0,100,0,0,90.12,190.12,41.59
winter,2021-01-14 06:30:00+00:00,3,0,0,27.9382832360596,0,27.9382832360596,0,27.9382832360596,0,0,81.86,109.79828323606,70.96
winter,2021-01-14 06:45:00+00:00,3,0,0,0,0,0,0,0,0,0,90.68,90.68,77.53
winter,2021-01-14 07:00:00+00:00,3,0,0,100,0,104.606215990936,0,147.762180212873,0,0,121.58,269.342180212873,46.33
winter,2021-01-14 07:15:00+00:00,3,0,0,0,0,100,0,100,0,0,130.04,230.04,75.28
winter,2021-01-14 07:30:00+00:00,3,0,0,0,0,87.0363335139138,0,87.0363335139138,0,0,133.02,220.056333513914,75.25
winter,2021-01-14 07:45:00+00:00,3,0,0,0,100,0,231.400000000005,100.000000000005,231.400000000005,0,131.4,0,122.74
winter,2021-01-14 08:00:00+00:00,3,0,0,0,0,100,0,200,0,0,136.04,336.04,58.14
winter,2021-01-14 08:15:00+00:00,3,0,0,0,0,0,0,100,0,0,141.58,241.58,73.95
winter,2021-01-14 08:30:00+00:00,3,0,0,100,0,100,0,200,0,0.128274091718144,143.66,343.531725908282,92.81
winter,2021-01-14 08:45:00+00:00,3,0,0,100,100,100,341.605064258503,199.985691636751,341.605064258503,8.36062737824837,149.98,0,109.16
winter,2021-01-14 09:00:00+00:00,3,0,0,0,0,0,0,100,0,44.363077116397,150.98,206.616922883603,61.09
winter,2021-01-14 09:15:00+00:00,3,0,0,0,0,0,0,100,0,79.3263050831875,151.77,172.443694916812,74.32
winter,2021-01-14 09:30:00+00:00,3,0,0,0,0,0,0,0,0,106.264944554294,140.92,34.6550554457061,89.57
winter,2021-01-14 09:45:00+00:00,3,0,0,0,8.65574713432349,0,108.655747134323,100,108.655747134323,133.364252865676,142.02,0,104.22
winter,2021-01-14 10:00:00+00:00,3,0,0,0,0,0,0,100,0,141.879881065158,151.66,109.780118934842,77.88
winter,2021-01-14 10:15:00+00:00,3,0,0,0,0,0,0,100,0,155.594152393336,149.12,93.5258476066643,86.74
winter,2021-01-14 10:30:00+00:00,3,0,0,100,0,100,0,200,0,106.191366393012,143.93,237.738633606988,75.25
winter,2021-01-14 10:45:00+00:00,3,0,0,18.0616999182959,0,18.0616999182959,83.9968499724526,118.059797954238,83.9968499724526,171.872947981785,137.81,0,100
winter,2021-01-14 11:00:00+00:00,3,0,0,100,0,300,0,400,0,241.785548494093,134.44,292.654451505907,75.26
winter,2021-01-14 11:15:00+00:00,3,46.2563062589724,0,146.256306258974,0,146.256306258974,0,446.247823898121,0,244.697947345617,135.92,337.469876552504,88.11
winter,2021-01-14 11:30:00+00:00,3,100,0,100,0,100,0,200,0,237.243915764221,133.68,96.436084235779,84.6
winter,2021-01-14 11:45:00+00:00,3,0,0,0,0,0,0,99.9678583062062,0,225.514695917179,132.41,6.86316238902674,92.3
winter,2021-01-14 12:00:00+00:00,3,100,0,100,0,167.857989418573,0,367.857989418573,0,220.479991869165,137.67,285.047997549408,83.51
winter,2021-01-14 12:15:00+00:00,3,100,0,200,0,330.445966708401,0,530.445966708401,0,236.601436821399,140.45,434.294529887002,78.59
winter,2021-01-14 12:30:00+00:00,3,98.4765391876749,0,195.787714626747,0,295.787714626748,0,588.025031101451,0,260.3950384421,140.58,468.209992659351,78.98
winter,2021-01-14 12:45:00+00:00,3,100,0,208.966259319145,0,308.966259319145,0,508.966259319145,0,267.11365792993,138.52,380.372601389215,78.64
winter,2021-01-14 13:00:00+00:00,3,45.4982565771809,0,45.4982565771809,0,145.498256577181,0,145.498256577181,0,284.198256577181,138.7,0,100.25
winter,2021-01-14 13:15:00+00:00,3,100,0,200,0,265.154936570851,0,365.154936570851,0,281.748770209503,144.16,227.566166361348,78.26
winter,2021-01-14 13:30:00+00:00,3,100.000000000001,0,100.000000000001,0,100.000000000001,0,200.000000000001,0,235.777668937397,137.2,101.422331062604,78.4
winter,2021-01-14 13:45:00+00:00,3,0,0,231.770832926494,0,280.178945460004,0,480.178945460005,0,200.701068361952,141.93,421.407877098053,75.2
winter,2021-01-14 14:00:00+00:00,3,20.4629041504696,0,20.4629041504696,0,20.4629041504696,0,120.46290415047,0,164.371722830189,143.84,99.9311813202809,82.34
winter,2021-01-14 14:15:00+00:00,3,0,0,0,0,45.5366472090584,0,245.520901222166,0,119.473916697593,148.33,274.376984524573,79.37
winter,2021-01-14 14:30:00+00:00,3,0,0,100,0,196.613459992638,0,396.613459992638,0,73.9834673332872,145.58,468.209992659351,78.94
winter,2021-01-14 14:45:00+00:00,3,0,0,58.4716282255235,0,158.471628225524,0,358.471628225524,0,38.8216355661726,148.56,468.209992659351,78.67
winter,2021-01-14 15:00:00+00:00,3,0,0,70.8975037636941,0,126.535110651972,0,326.535110651972,0,62.5434988482487,146.44,410.431611803724,78.91
winter,2021-01-14 15:15:00+00:00,3,0,0,99.9598750614191,0,189.902383325855,0,389.902383325855,0,63.542390666504,141.85,468.209992659351,83.11
winter,2021-01-14 15:30:00+00:00,3,0,0,0,0,24.1805311156485,0,224.168446680079,0,16.4281443440315,146.79,354.530302336047,86.4
winter,2021-01-14 15:45:00+00:00,3,0,0,29.9353216475036,0,129.935321647504,0,329.935321647504,0,9.89532898815265,148.17,468.209992659351,75.28
winter,2021-01-14 16:00:00+00:00,3,0,0,128.807757132093,0,128.807757132093,0,228.807757132093,0,4.25155929547817,144.74,369.296197836615,68.48
winter,2021-01-14 16:15:00+00:00,3,0,0,100,0,100,0,100,0,0,150.16,250.16,75.27
winter,2021-01-14 16:30:00+00:00,3,0,0,0,0,0,0,0,0,0,149.02,149.02,90.12
winter,2021-01-14 16:45:00+00:00,3,0,0,0,0,0,150.23,0,150.23,0,150.23,0,107.73
winter,2021-01-14 17:00:00+00:00,3,0,0,100,0,100,0,100,0,0,167.1,267.1,75.28
winter,2021-01-14 17:15:00+00:00,3,0,0,0,11.78,0,211.78,0,211.78,0,211.78,0,103.01
winter,2021-01-14 17:30:00+00:00,3,0,0,0,0,0,180.3,0,180.3,0,180.3,0,125.46
winter,2021-01-14 17:45:00+00:00,3,0,0,0,0,0,181.22,0,181.22,0,181.22,0,103.8
winter,2021-01-14 18:00:00+00:00,3,0,0,0,0,0,172.16,0,172.16,0,172.16,0,102.79
winter,2021-01-14 18:15:00+00:00,3,0,0,0,0,0,0,0,0,0,166.64,166.64,78.62
winter,2021-01-14 18:30:00+00:00,3,0,0,19.4143134330702,0,19.4143134330702,177.89431343307,19.4143134330702,177.89431343307,0,158.48,0,105.14
winter,2021-01-14 18:45:00+00:00,3,0,0,0,0,0,0,0,0,0,152.08,152.08,75.26
winter,2021-01-14 19:00:00+00:00,3,0,0,0,0,0,148.56,0,148.56,0,148.56,0,128.36
winter,2021-01-14 19:15:00+00:00,3,0,0,0,0,0,0,0,0,0,139.06,139.06,87.6
winter,2021-01-14 19:30:00+00:00,3,0,0,0,0,0,0,0,0,0,132.48,132.48,80.04
winter,2021-01-14 19:45:00+00:00,3,0,0,0,0,0,0,0,0,0,120.08,120.08,61.06
winter,2021-01-14 20:00:00+00:00,3,0,0,0,0,0,116.04,0,116.04,0,116.04,0,118.29
winter,2021-01-14 20:15:00+00:00,3,0,0,0,0,0,0,0,0,0,113.18,113.18,75.16
winter,2021-01-14 20:30:00+00:00,3,0,0,0,0,0,0,0,0,0,98.78,98.78,61.96
winter,2021-01-14 20:45:00+00:00,3,0,0,0,0,0,0,0,0,0,94.16,94.16,56.14
winter,2021-01-14 21:00:00+00:00,3,0,0,0,0,0,0,0,0,0,93.06,93.06,75.17
winter,2021-01-14 21:15:00+00:00,3,0,0,0,0,0,0,0,0,0,92.26,92.26,75.14
winter,2021-01-14 21:30:00+00:00,3,0,0,0,0,0,0,0,0,0,92.72,92.72,61.95
winter,2021-01-14 21:45:00+00:00,3,0,0,74.5499926593509,0,174.549992659351,0,374.549992659351,0,0,93.66,468.209992659351,46.54
winter,2021-01-14 22:00:00+00:00,3,0,0,0,0,0,0,0,0,0,93.98,93.98,75.14
winter,2021-01-14 22:15:00+00:00,3,0,0,0,0,0,0,0,0,0,103.34,103.34,70.99
winter,2021-01-14 22:30:00+00:00,3,0,0,0,0,0,0,0,0,0,90.44,90.44,59.61
winter,2021-01-14 22:45:00+00:00,3,0,0,0,0,0,0,59.5939963286731,0,0,75.66,135.253996328673,53.91
winter,2021-01-14 23:00:00+00:00,3,0,0,0,0,0,0,0,0,0,81.2,81.2,75.8
winter,2021-01-14 23:15:00+00:00,3,0,0,0,0,0,0,0,0,0,83.9,83.9,70.96
winter,2021-01-14 23:30:00+00:00,3,0,0,0,0,0,0,0,0,0,89.1,89.1,56.98
winter,2021-01-14 23:45:00+00:00,3,0,0,0,0,154.022281327399,0,378.469992659351,0,0,89.74,468.209992659351,40.61
summer,2021-08-13 00:00:00+00:00,3,0,0,0,32,0,32,0,32,0,32,0,96.69
summer,2021-08-13 00:15:00+00:00,3,0,0,0,100,0,130.66,100,130.66,0,30.66,0,88.11
summer,2021-08-13 00:30:00+00:00,3,0,0,0,28.96,0,28.96,0,28.96,0,28.96,0,87.91
summer,2021-08-13 00:45:00+00:00,3,0,0,0,100,0,100,70.32,100,0,29.68,0,79.02
summer,2021-08-13 01:00:00+00:00,3,0,0,0,97.0059799804451,0,97.0059799804451,100,130.42,0,30.42,0,87.93
summer,2021-08-13 01:15:00+00:00,3,0,0,0,100,0,128.94,100,128.94,0,28.94,0,87.16
summer,2021-08-13 01:30:00+00:00,3,0,0,0,26.02,0,26.02,0,26.02,0,26.02,0,85.19
summer,2021-08-13 01:45:00+00:00,3,0,0,0,39,0,39,0,39,0,39,0,82.88
summer,2021-08-13 02:00:00+00:00,3,0,0,0,41.58,0,41.58,0,41.58,0,41.58,0,83.9
summer,2021-08-13 02:15:00+00:00,3,0,0,0,19.76,0,119.76,100,119.76,0,19.76,0,85.55
summer,2021-08-13 02:30:00+00:00,3,0,0,0,120.8,0,120.8,100,120.8,0,20.8,0,84.01
summer,2021-08-13 02:45:00+00:00,3,0,0,0,120.12,0,120.12,100,120.12,0,20.12,0,82.54
summer,2021-08-13 03:00:00+00:00,3,0,0,0,121.04,0,121.04,100,121.04,0,21.04,0,72.04
summer,2021-08-13 03:15:00+00:00,3,0,0,0,121.62,0,121.62,100,121.62,0,21.62,0,80.07
summer,2021-08-13 03:30:00+00:00,3,0,0,0,21.24,0,21.24,0,21.24,0,21.24,0,90.59
summer,2021-08-13 03:45:00+00:00,3,0,0,0,100,0,100,80.06,100,0,19.94,0,96.56
summer,2021-08-13 04:00:00+00:00,3,0,0,0,18,0,118,100,118,0,18,0,70.21
summer,2021-08-13 04:15:00+00:00,3,0,0,0,100,0,118.34,100,118.34,0,18.34,0,82.47
summer,2021-08-13 04:30:00+00:00,3,0,0,0,118.16,0,118.16,100,118.16,0,18.16,0,92.66
summer,2021-08-13 04:45:00+00:00,3,0,0,0,120.06,0,120.06,100,120.06,0,20.06,0,108.23
summer,2021-08-13 05:00:00+00:00,3,0,0,0,23.98,0,23.98,0,23.98,0,23.98,0,86.62
summer,2021-08-13 05:15:00+00:00,3,0,0,0,0,0,0,0,21.02,0,21.02,0,108.33
summer,2021-08-13 05:30:00+00:00,3,0,0,0,21.0464212716386,0,21.0464212716386,0,21.0464212716386,1.13357872836143,22.18,0,136.09
summer,2021-08-13 05:45:00+00:00,3,0,0,2.9368331734152,0,2.9368331734152,0,2.9368331734152,0,24.4768331734152,21.54,0,134.97
summer,2021-08-13 06:00:00+00:00,3,0,0,23.5503556862777,0,23.5503556862777,0,23.5503556862777,0,66.8503556862777,43.3,0,130.62
summer,2021-08-13 06:15:00+00:00,3,19.2833335890112,0,19.2833335890112,0,59.0065552282401,0,59.0065552282401,0,99.7865552282401,40.78,0,135.16
summer,2021-08-13 06:30:00+00:00,3,97.9330144531453,0,97.9330144531453,0,97.9330144531453,0,97.9330144531453,0,137.213014453145,39.28,0,120.75
summer,2021-08-13 06:45:00+00:00,3,0,0,17.2163480421565,0,101.554613443938,0,101.554613443938,0,179.854613443938,78.3,0,108.91
summer,2021-08-13 07:00:00+00:00,3,0,0,100,0,100.018991229652,0,100.018991229652,0,219.868991229652,119.85,0,158.42
summer,2021-08-13 07:15:00+00:00,3,0,0,0,0,117.464829482,0,160.618525329843,0,261.828525329843,101.21,0,141.84
summer,2021-08-13 07:30:00+00:00,3,0,0,0,0,125.942001792366,0,200.004653986679,0,304.864653986679,104.86,0,108.39
summer,2021-08-13 07:45:00+00:00,3,0,0,0,0,238.85559845521,0,238.85559845521,0,348.22559845521,109.37,0,92.63
summer,2021-08-13 08:00:00+00:00,3,0,0,0,0,278.510918396789,0,278.510918396789,0,386.110918396789,107.6,0,138.02
summer,2021-08-13 08:15:00+00:00,3,0,0,0,0,100,0,100,0,424.354950455084,106.94,-217.414950455084,107.65
summer,2021-08-13 08:30:00+00:00,3,0,0,0,0,0,0,0,0,461.387472636935,113.2,-348.187472636935,108.33
summer,2021-08-13 08:45:00+00:00,3,0,0,386.690066288204,0,386.690066288204,0,386.690066288204,0,497.290066288204,110.6,0,90.41
summer,2021-08-13 09:00:00+00:00,3,0,100,0,300.696485488263,0,400.696485488263,0,500.696485488263,527.856477020504,117.1,-911.452962508767,124.22
summer,2021-08-13 09:15:00+00:00,3,0,0,200,0,200,0,200,0,559.534785745491,116.96,-242.574785745491,96.97
summer,2021-08-13 09:30:00+00:00,3,0,0,200,0,200,0,200,0,588.94721573178,115.74,-273.20721573178,96.33
summer,2021-08-13 09:45:00+00:00,3,0,0,305.931805599364,0,404.283809460789,0,504.283809460789,0,615.743809460789,111.46,0,81.99
summer,2021-08-13 10:00:00+00:00,3,0,0,92.3012189342737,0,92.3012189342737,0,92.3012189342737,0,634.41582544424,108.73,-433.384606509967,105.51
summer,2021-08-13 10:15:00+00:00,3,23.5123619199481,0,246.111897834732,0,446.111897834732,0,546.111897834732,0,656.301897834732,110.19,0,86.75
summer,2021-08-13 10:30:00+00:00,3,100,0,384.594008406626,0,564.391006570971,0,564.391006570971,0,675.551006570971,111.16,0,89.6
summer,2021-08-13 10:45:00+00:00,3,0,0,181.80797605067,0,381.786567737487,0,581.786567737487,0,692.216567737487,110.43,0,78.53
summer,2021-08-13 11:00:00+00:00,3,0,0,0,0,0,0,100,0,700.873021563395,114.36,-486.513021563395,98.59
summer,2021-08-13 11:15:00+00:00,3,100,0,462.138356162103,0,599.862069481183,0,599.862069481183,0,712.452069481183,112.59,0,88.19
summer,2021-08-13 11:30:00+00:00,3,100,0,307.734922232963,0,607.715636005241,0,607.715636005241,0,721.585636005241,113.87,0,80.83
summer,2021-08-13 11:45:00+00:00,3,0,0,200,0,502.506187782162,0,602.506187782162,0,728.156187782162,125.65,0,64.2
summer,2021-08-13 12:00:00+00:00,3,0,0,262.489038232285,0,462.489038232285,0,593.179624312409,0,728.359624312409,135.18,0,91.1
summer,2021-08-13 12:15:00+00:00,3,0,0,313.485036996543,0,605.19207073782,0,605.19207073782,0,730.05207073782,124.86,0,85.98
summer,2021-08-13 12:30:00+00:00,3,0,0,401.935720942665,0,601.935720942665,0,601.935720942665,0,729.175720942665,127.24,0,73.71
summer,2021-08-13 12:45:00+00:00,3,0,0,403.446278386667,1.77635683940025e-15,503.446278386667,1.77635683940025e-15,603.446278386667,1.77635683940025e-15,725.846278386667,122.4,0,54.01
summer,2021-08-13 13:00:00+00:00,3,0,0,496.096879919532,0,598.261636627604,0,598.261636627604,0,717.221636627604,118.96,0,75.73
summer,2021-08-13 13:15:00+00:00,3,1.7401579807368,0,283.458110741912,0,483.458110741912,0,583.458110741912,0,708.958110741912,125.5,0,77.2
summer,2021-08-13 13:30:00+00:00,3,0,0,310.905634530426,0,373.253565988289,0,573.253565988289,0,698.433565988289,125.18,0,72.65
summer,2021-08-13 13:45:00+00:00,3,0,0,178.477870984363,0,362.496517444267,0,562.496517444267,0,685.576517444267,123.08,0,74.33
summer,2021-08-13 14:00:00+00:00,3,19.4494006631189,0,286.72339346995,0,386.72339346995,0,542.766006698134,0,666.986006698134,124.22,0,62.98
summer,2021-08-13 14:15:00+00:00,3,6.28073420160416,0,306.280734201604,0,406.280734201604,0,506.280734201604,0,628.850734201604,122.57,0,74.87
summer,2021-08-13 14:30:00+00:00,3,0,0,303.945905486449,0,303.945905486449,0,497.089492055531,0,621.159492055531,124.07,0,75.49
summer,2021-08-13 14:45:00+00:00,3,63.1141478098606,0,63.1141478098606,0,363.114147809861,0,463.114147809861,0,586.244147809861,123.13,0,82.66
summer,2021-08-13 15:00:00+00:00,3,0,0,141.669692517746,0,353.718506101336,0,453.718506101336,0,573.778506101336,120.06,0,52.68
summer,2021-08-13 15:15:00+00:00,3,0,0,197.243051324977,0,222.802541074742,0,416.907200181016,0,533.697200181016,116.79,0,69.86
summer,2021-08-13 15:30:00+00:00,3,0,0,115.577752121005,0,282.463687622545,0,399.817194049004,0,517.887194049004,118.07,0,75.01
summer,2021-08-13 15:45:00+00:00,3,0,0,100,0,277.832475118431,0,377.832475118431,0,493.822475118431,115.99,0,87.5
summer,2021-08-13 16:00:00+00:00,3,0,0,0,0,332.080795128017,0,341.254596631902,0,459.194596631902,117.94,0,59.05
summer,2021-08-13 16:15:00+00:00,3,0,0,203.858679210522,0,279.868266230568,0,279.868266230568,0,400.208266230568,120.34,0,75.79
summer,2021-08-13 16:30:00+00:00,3,5.14376555202193,0,124.609378965655,0,221.486447633074,0,231.686078107377,0,352.096078107377,120.41,0,93.08
summer,2021-08-13 16:45:00+00:00,3,0,0,99.9839095352403,0,99.9839095352403,0,99.9839095352403,0,313.268959873231,121.03,-92.2550503379903,108.26
summer,2021-08-13 17:00:00+00:00,3,0,0,100,0,100,0,140.872989139773,0,273.912989139773,133.04,0,83.91
summer,2021-08-13 17:15:00+00:00,3,0,0,0,5.22482860404577,0,44.2048286040454,100,44.2048286040454,235.725171395955,179.93,0,101.62
summer,2021-08-13 17:30:00+00:00,3,0,0,0,15.8578236822975,0,15.8578236822975,34.4326960843129,15.8578236822975,198.024872402015,179.45,0,105.9
summer,2021-08-13 17:45:00+00:00,3,0,0,0,600,0,1500,0,1800,160.81524770725,166.44,-1794.37524770725,131.73
summer,2021-08-13 18:00:00+00:00,3,0,0,0,20.873372778909,0,20.873372778909,0,20.873372778909,122.516627221091,143.39,0,100.8
summer,2021-08-13 18:15:00+00:00,3,0,0,0,477.191796937142,0,1077.19179693714,100,1177.19179693714,89.6356589165346,142.67,-1024.15745585368,114.6
summer,2021-08-13 18:30:00+00:00,3,0,0,0,800,0,1700,0,2000,61.8150835819844,126.8,-1935.01508358198,122.51
summer,2021-08-13 18:45:00+00:00,3,0,0,0,900,0,1900,0,2300,29.9335796996208,110.75,-2219.18357969962,140.49
summer,2021-08-13 19:00:00+00:00,3,0,0,0,800,0,1700,0,2000,6.26368403614273,106.47,-1899.79368403614,130.02
summer,2021-08-13 19:15:00+00:00,3,0,0,100,147.742176317702,200,279.39,200,300.59,0,100.59,0,112.21
summer,2021-08-13 19:30:00+00:00,3,0,0,0,800,17.2163480421566,1696.60718798297,17.2163480421566,1996.60718798297,0,97.78,-1881.61083994081,117.78
summer,2021-08-13 19:45:00+00:00,3,0,0,17.2163480421566,138.914991977619,17.2163480421566,212.556348042157,117.216348042157,212.556348042157,0,95.34,0,111.19
summer,2021-08-13 20:00:00+00:00,3,0,0,0,885.312332,0,1785.312332,0,2270.624664,0,92.21,-2178.414664,140.06
summer,2021-08-13 20:15:00+00:00,3,0,0,100,723.720427517613,100,1523.72042751761,100,1623.72042751761,0,89.37,-1434.35042751761,116.15
summer,2021-08-13 20:30:00+00:00,3,0,0,0,55.1978236822995,0,87.15,0,87.15,0,87.15,0,108.36
summer,2021-08-13 20:45:00+00:00,3,0,0,0,0,0,82.22,0,82.22,0,82.22,0,101.53
summer,2021-08-13 21:00:00+00:00,3,0,0,0,800,0,1700,0,2000,0,88.98,-1911.02,128.47
summer,2021-08-13 21:15:00+00:00,3,0,0,0,102.58,0,102.58,0,102.58,0,102.58,0,107.92
summer,2021-08-13 21:30:00+00:00,3,0,0,0,0,0,80.84,0,80.84,0,80.84,0,95.89
summer,2021-08-13 21:45:00+00:00,3,0,0,0,0,0,68.5,0,68.5,0,68.5,0,86.92
summer,2021-08-13 22:00:00+00:00,3,0,0,0,100,0,200,0,200,0,66.32,-133.68,106.99
summer,2021-08-13 22:15:00+00:00,3,0,0,0,0,0,61.12,0,61.12,0,61.12,0,95.52
summer,2021-08-13 22:30:00+00:00,3,0,0,0,52.02,0,52.02,0,52.02,0,52.02,0,91.08
summer,2021-08-13 22:45:00+00:00,3,0,0,0,44.16,0,44.16,0,44.16,0,44.16,0,84.96
summer,2021-08-13 23:00:00+00:00,3,0,0,0,0,0,60.22,0,60.22,0,60.22,0,81.17
summer,2021-08-13 23:15:00+00:00,3,0,0,0,0,0,47.48,0,47.48,0,47.48,0,80.84
summer,2021-08-13 23:30:00+00:00,3,0,0,0,0,0,34.4,0,34.4,0,34.4,0,73
summer,2021-08-13 23:45:00+00:00,3,0,0,0,0,0,31.46,0,31.46,0,31.46,0,69.91
